data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
2023-11-16,2023-12-20,,,DIVIDENDO,,0.255833333,BIFR39,2024-01-03 00:00:00.000000000,BRBIFRBDR003,BIFR
2023-08-25,2023-09-26,,,DIVIDENDO,,0.256111111,BIFR39,2023-10-06 00:00:00.000000000,BRBIFRBDR003,BIFR
2024-02-22,2024-03-20,,,DIVIDENDO,,0.187916667,BIGE39,2024-04-03 00:00:00.000000000,BRBIGEBDR009,BIGE
2024-05-29,2024-06-10,,,DIVIDENDO,,0.250416667,BIGE39,2024-06-21 00:00:00.000000000,BRBIGEBDR009,BIGE
2023-11-16,2023-12-20,,,DIVIDENDO,,0.25875,BIGE39,2024-01-03 00:00:00.000000000,BRBIGEBDR009,BIGE
2023-08-25,2023-09-26,,,DIVIDENDO,,0.275635593,BIGE39,2023-10-06 00:00:00.000000000,BRBIGEBDR009,BIGE
2023-11-16,2023-12-20,,,DIVIDENDO,,0.742140721,BIGF39,2024-01-03 00:00:00.000000000,BRBIGFBDR006,BIGF
2024-05-29,2024-06-10,,,DIVIDENDO,,0.758967558,BIGF39,2024-06-21 00:00:00.000000000,BRBIGFBDR006,BIGF
2023-08-25,2023-09-04,,,DIVIDENDO,,0.08498,BIGS39,2023-09-14 00:00:00.000000000,BRBIGSBDR009,BIGS
2023-09-27,2023-10-02,,,DIVIDENDO,,0.08802,BIGS39,2023-10-13 00:00:00.000000000,BRBIGSBDR009,BIGS
2023-11-16,2023-12-01,,,DIVIDENDO,,0.09098,BIGS39,2023-12-13 00:00:00.000000000,BRBIGSBDR009,BIGS
2023-11-16,2023-12-14,,,DIVIDENDO,,0.09098,BIGS39,2023-12-27 00:00:00.000000000,BRBIGSBDR009,BIGS
2023-10-19,2023-10-31,,,DIVIDENDO,,0.09148,BIGS39,2023-11-13 00:00:00.000000000,BRBIGSBDR009,BIGS
2024-01-23,2024-01-31,,,DIVIDENDO,,0.106,BIGS39,2024-02-15 00:00:00.000000000,BRBIGSBDR009,BIGS
2024-02-22,2024-02-29,,,DIVIDENDO,,0.106,BIGS39,2024-03-13 00:00:00.000000000,BRBIGSBDR009,BIGS
2024-03-25,2024-03-28,,,DIVIDENDO,,0.106,BIGS39,2024-04-11 00:00:00.000000000,BRBIGSBDR009,BIGS
2024-04-25,2024-04-30,,,DIVIDENDO,,0.113568627,BIGS39,2024-05-13 00:00:00.000000000,BRBIGSBDR009,BIGS
2024-05-23,2024-05-31,,,DIVIDENDO,,0.126578431,BIGS39,2024-06-13 00:00:00.000000000,BRBIGSBDR009,BIGS
2024-06-24,2024-06-28,,,DIVIDENDO,,0.132273585,BIGS39,2024-07-12 00:00:00.000000000,BRBIGSBDR009,BIGS
2024-07-22,2024-07-31,,,DIVIDENDO,,0.133603774,BIGS39,2024-08-13 00:00:00.000000000,BRBIGSBDR009,BIGS
2023-11-16,2023-12-20,,,DIVIDENDO,,0.050897436,BIHA39,2024-01-03 00:00:00.000000000,BRBIHABDR005,BIHA
2024-02-22,2024-03-20,,,DIVIDENDO,,0.051640827,BIHE39,2024-04-03 00:00:00.000000000,BRBIHEBDR007,BIHE
2024-05-29,2024-06-10,,,DIVIDENDO,,0.059737295,BIHE39,2024-06-21 00:00:00.000000000,BRBIHEBDR007,BIHE
2023-08-25,2023-09-26,,,DIVIDENDO,,0.149355159,BIHE39,2023-10-06 00:00:00.000000000,BRBIHEBDR007,BIHE
2023-11-16,2023-12-20,,,DIVIDENDO,,0.152833333,BIHE39,2024-01-03 00:00:00.000000000,BRBIHEBDR007,BIHE
2024-05-29,2024-06-10,,,DIVIDENDO,,0.003531746,BIHF39,2024-06-21 00:00:00.000000000,BRBIHFBDR004,BIHF
2024-02-22,2024-03-20,,,DIVIDENDO,,0.013035714,BIHF39,2024-04-03 00:00:00.000000000,BRBIHFBDR004,BIHF
2023-11-16,2023-12-20,,,DIVIDENDO,,0.059027094,BIHF39,2024-01-03 00:00:00.000000000,BRBIHFBDR004,BIHF
2023-08-25,2023-09-26,,,DIVIDENDO,,0.117797619,BIHF39,2023-10-06 00:00:00.000000000,BRBIHFBDR004,BIHF
2024-02-22,2024-03-20,,,DIVIDENDO,,0.003029367,BIHI39,2024-04-03 00:00:00.000000000,BRBIHIBDR008,BIHI
2024-05-29,2024-06-10,,,DIVIDENDO,,0.005532503,BIHI39,2024-06-21 00:00:00.000000000,BRBIHIBDR008,BIHI
2023-11-16,2023-12-20,,,DIVIDENDO,,0.009071741,BIHI39,2024-01-03 00:00:00.000000000,BRBIHIBDR008,BIHI
2023-08-25,2023-09-26,,,DIVIDENDO,,0.0114217,BIHI39,2023-10-06 00:00:00.000000000,BRBIHIBDR008,BIHI
2024-05-29,2024-06-10,,,DIVIDENDO,,0.029522513,BIJH39,2024-06-21 00:00:00.000000000,BRBIJHBDR006,BIJH
2024-02-22,2024-03-20,,,DIVIDENDO,,0.034032885,BIJH39,2024-04-03 00:00:00.000000000,BRBIJHBDR006,BIJH
2023-08-25,2023-09-26,,,DIVIDENDO,,0.196618076,BIJH39,2023-10-06 00:00:00.000000000,BRBIJHBDR006,BIJH
2023-11-16,2023-12-20,,,DIVIDENDO,,0.197354726,BIJH39,2024-01-03 00:00:00.000000000,BRBIJHBDR006,BIJH
2023-11-16,2023-12-20,,,DIVIDENDO,,0.115663419,BIJR39,2024-01-03 00:00:00.000000000,BRBIJRBDR005,BIJR
2024-02-22,2024-03-20,,,DIVIDENDO,,0.13782501,BIJR39,2024-04-03 00:00:00.000000000,BRBIJRBDR005,BIJR
2024-05-29,2024-06-10,,,DIVIDENDO,,0.176336163,BIJR39,2024-06-21 00:00:00.000000000,BRBIJRBDR005,BIJR
2023-08-25,2023-09-26,,,DIVIDENDO,,0.198299603,BIJR39,2023-10-06 00:00:00.000000000,BRBIJRBDR005,BIJR
2023-11-16,2023-12-20,,,DIVIDENDO,,0.089305136,BIJS39,2024-01-03 00:00:00.000000000,BRBIJSBDR003,BIJS
2024-02-22,2024-03-20,,,DIVIDENDO,,0.153970353,BIJS39,2024-04-03 00:00:00.000000000,BRBIJSBDR003,BIJS
2024-05-29,2024-06-10,,,DIVIDENDO,,0.214652572,BIJS39,2024-06-21 00:00:00.000000000,BRBIJSBDR003,BIJS
2023-08-25,2023-09-26,,,DIVIDENDO,,0.225873457,BIJS39,2023-10-06 00:00:00.000000000,BRBIJSBDR003,BIJS
2024-05-29,2024-06-10,,,DIVIDENDO,,0.80702381,BILF39,2024-06-21 00:00:00.000000000,BRBILFBDR006,BILF
2023-11-16,2023-12-20,,,DIVIDENDO,,0.938686869,BILF39,2024-01-03 00:00:00.000000000,BRBILFBDR006,BILF
2024-05-29,2024-06-10,,,DIVIDENDO,,0.587741176,BIPC39,2024-06-21 00:00:00.000000000,BRBIPCBDR004,BIPC
2023-11-16,2023-12-20,,,DIVIDENDO,,0.72365,BIPC39,2024-01-03 00:00:00.000000000,BRBIPCBDR004,BIPC
2023-11-16,2023-12-27,,,DIVIDENDO,,0.03325,BIPZ39,2024-01-12 00:00:00.000000000,BRBIPZBDR005,BIPZ
2023-09-27,2023-10-02,,,DIVIDENDO,,0.1,BIPZ39,2023-10-13 00:00:00.000000000,BRBIPZBDR005,BIPZ
2024-07-22,2024-07-31,,,DIVIDENDO,,0.109166667,BIPZ39,2024-08-13 00:00:00.000000000,BRBIPZBDR005,BIPZ
2023-11-16,2023-12-01,,,DIVIDENDO,,0.121333333,BIPZ39,2023-12-13 00:00:00.000000000,BRBIPZBDR005,BIPZ
2023-10-19,2023-10-31,,,DIVIDENDO,,0.153666667,BIPZ39,2023-11-13 00:00:00.000000000,BRBIPZBDR005,BIPZ
2024-06-24,2024-06-28,,,DIVIDENDO,,0.168333333,BIPZ39,2024-07-12 00:00:00.000000000,BRBIPZBDR005,BIPZ
2023-08-25,2023-09-04,,,DIVIDENDO,,0.178616667,BIPZ39,2023-09-14 00:00:00.000000000,BRBIPZBDR005,BIPZ
2024-03-25,2024-03-28,,,DIVIDENDO,,0.188333333,BIPZ39,2024-04-11 00:00:00.000000000,BRBIPZBDR005,BIPZ
2024-04-25,2024-04-30,,,DIVIDENDO,,0.236666667,BIPZ39,2024-05-13 00:00:00.000000000,BRBIPZBDR005,BIPZ
2024-05-23,2024-05-31,,,DIVIDENDO,,0.271666667,BIPZ39,2024-06-13 00:00:00.000000000,BRBIPZBDR005,BIPZ
2024-05-29,2024-06-10,,,DIVIDENDO,,0.051666667,BITB39,2024-06-21 00:00:00.000000000,BRBITBBDR008,BITB
2023-11-16,2023-12-20,,,DIVIDENDO,,0.055,BITB39,2024-01-03 00:00:00.000000000,BRBITBBDR008,BITB
2024-02-22,2024-03-20,,,DIVIDENDO,,0.08,BITB39,2024-04-03 00:00:00.000000000,BRBITBBDR008,BITB
2023-08-25,2023-09-26,,,DIVIDENDO,,0.086651584,BITB39,2023-10-06 00:00:00.000000000,BRBITBBDR008,BITB
2024-02-22,2024-03-20,,,DIVIDENDO,,0.104129038,BITO39,2024-04-03 00:00:00.000000000,BRBITOBDR001,BITO
2024-05-29,2024-06-10,,,DIVIDENDO,,0.122823451,BITO39,2024-06-21 00:00:00.000000000,BRBITOBDR001,BITO
2023-08-25,2023-09-26,,,DIVIDENDO,,0.153044795,BITO39,2023-10-06 00:00:00.000000000,BRBITOBDR001,BITO
2023-11-16,2023-12-20,,,DIVIDENDO,,0.154844807,BITO39,2024-01-03 00:00:00.000000000,BRBITOBDR001,BITO
2023-08-25,2023-09-04,,,DIVIDENDO,,0.0831,BIUS39,2023-09-14 00:00:00.000000000,BRBIUSBDR000,BIUS
2023-09-27,2023-10-02,,,DIVIDENDO,,0.086,BIUS39,2023-10-13 00:00:00.000000000,BRBIUSBDR000,BIUS
2023-11-16,2023-12-01,,,DIVIDENDO,,0.08674,BIUS39,2023-12-13 00:00:00.000000000,BRBIUSBDR000,BIUS
2024-01-23,2024-01-31,,,DIVIDENDO,,0.088,BIUS39,2024-02-15 00:00:00.000000000,BRBIUSBDR000,BIUS
2023-10-19,2023-10-31,,,DIVIDENDO,,0.08876,BIUS39,2023-11-13 00:00:00.000000000,BRBIUSBDR000,BIUS
2023-11-16,2023-12-14,,,DIVIDENDO,,0.096,BIUS39,2023-12-27 00:00:00.000000000,BRBIUSBDR000,BIUS
2024-02-22,2024-02-29,,,DIVIDENDO,,0.096,BIUS39,2024-03-13 00:00:00.000000000,BRBIUSBDR000,BIUS
2024-03-25,2024-03-28,,,DIVIDENDO,,0.096,BIUS39,2024-04-11 00:00:00.000000000,BRBIUSBDR000,BIUS
2024-04-25,2024-04-30,,,DIVIDENDO,,0.098,BIUS39,2024-05-13 00:00:00.000000000,BRBIUSBDR000,BIUS
2024-05-23,2024-05-31,,,DIVIDENDO,,0.104,BIUS39,2024-06-13 00:00:00.000000000,BRBIUSBDR000,BIUS
2024-06-24,2024-06-28,,,DIVIDENDO,,0.106,BIUS39,2024-07-12 00:00:00.000000000,BRBIUSBDR000,BIUS
2024-07-22,2024-07-31,,,DIVIDENDO,,0.12,BIUS39,2024-08-13 00:00:00.000000000,BRBIUSBDR000,BIUS
2024-02-22,2024-03-20,,,DIVIDENDO,,0.140686428,BIVB39,2024-04-03 00:00:00.000000000,BRBIVBBDR004,BIVB
2024-05-29,2024-06-10,,,DIVIDENDO,,0.147308572,BIVB39,2024-06-21 00:00:00.000000000,BRBIVBBDR004,BIVB
2023-11-16,2023-12-20,,,DIVIDENDO,,0.15755684,BIVB39,2024-01-03 00:00:00.000000000,BRBIVBBDR004,BIVB
2023-08-25,2023-09-26,,,DIVIDENDO,,0.171615474,BIVB39,2023-10-06 00:00:00.000000000,BRBIVBBDR004,BIVB
2023-11-16,2023-12-20,,,DIVIDENDO,,0.173245482,BIVE39,2024-01-03 00:00:00.000000000,BRBIVEBDR008,BIVE
2024-02-22,2024-03-20,,,DIVIDENDO,,0.189773751,BIVE39,2024-04-03 00:00:00.000000000,BRBIVEBDR008,BIVE
2023-08-25,2023-09-26,,,DIVIDENDO,,0.193470903,BIVE39,2023-10-06 00:00:00.000000000,BRBIVEBDR008,BIVE
2024-05-29,2024-06-10,,,DIVIDENDO,,0.20678793,BIVE39,2024-06-21 00:00:00.000000000,BRBIVEBDR008,BIVE
2024-05-29,2024-06-10,,,DIVIDENDO,,0.033911097,BIVW39,2024-06-21 00:00:00.000000000,BRBIVWBDR000,BIVW
2024-02-22,2024-03-20,,,DIVIDENDO,,0.035317189,BIVW39,2024-04-03 00:00:00.000000000,BRBIVWBDR000,BIVW
2023-11-16,2023-12-20,,,DIVIDENDO,,0.086972545,BIVW39,2024-01-03 00:00:00.000000000,BRBIVWBDR000,BIVW
2023-08-25,2023-09-26,,,DIVIDENDO,,0.09620234,BIVW39,2023-10-06 00:00:00.000000000,BRBIVWBDR000,BIVW
2024-02-22,2024-03-20,,,DIVIDENDO,,0.060006177,BIWF39,2024-04-03 00:00:00.000000000,BRBIWFBDR003,BIWF
2024-05-29,2024-06-10,,,DIVIDENDO,,0.060191567,BIWF39,2024-06-21 00:00:00.000000000,BRBIWFBDR003,BIWF
2023-08-25,2023-09-26,,,DIVIDENDO,,0.071009333,BIWF39,2023-10-06 00:00:00.000000000,BRBIWFBDR003,BIWF
2023-11-16,2023-12-20,,,DIVIDENDO,,0.079046859,BIWF39,2024-01-03 00:00:00.000000000,BRBIWFBDR003,BIWF
2024-02-22,2024-03-20,,,DIVIDENDO,,0.088218156,BIWM39,2024-04-03 00:00:00.000000000,BRBIWMBDR009,BIWM
2024-05-29,2024-06-10,,,DIVIDENDO,,0.102806499,BIWM39,2024-06-21 00:00:00.000000000,BRBIWMBDR009,BIWM
2023-11-16,2023-12-20,,,DIVIDENDO,,0.120113915,BIWM39,2024-01-03 00:00:00.000000000,BRBIWMBDR009,BIWM
2023-08-25,2023-09-26,,,DIVIDENDO,,0.14318059,BIWM39,2023-10-06 00:00:00.000000000,BRBIWMBDR009,BIWM
2023-11-16,2023-12-20,,,DIVIDENDO,,0.520655101,BIXC39,2024-01-03 00:00:00.000000000,BRBIXCBDR008,BIXC
2024-05-29,2024-06-10,,,DIVIDENDO,,0.820750064,BIXC39,2024-06-21 00:00:00.000000000,BRBIXCBDR008,BIXC
2023-11-16,2023-12-20,,,DIVIDENDO,,0.379671053,BIXG39,2024-01-03 00:00:00.000000000,BRBIXGBDR009,BIXG
2024-05-29,2024-06-10,,,DIVIDENDO,,0.6675,BIXG39,2024-06-21 00:00:00.000000000,BRBIXGBDR009,BIXG
2023-11-16,2023-12-20,,,DIVIDENDO,,0.227592265,BIXJ39,2024-01-03 00:00:00.000000000,BRBIXJBDR003,BIXJ
2024-05-29,2024-06-10,,,DIVIDENDO,,0.307357436,BIXJ39,2024-06-21 00:00:00.000000000,BRBIXJBDR003,BIXJ
2024-05-29,2024-06-10,,,DIVIDENDO,,0.01949745,BIXN39,2024-06-21 00:00:00.000000000,BRBIXNBDR005,BIXN
2023-11-16,2023-12-20,,,DIVIDENDO,,0.023145206,BIXN39,2024-01-03 00:00:00.000000000,BRBIXNBDR005,BIXN
2024-05-29,2024-06-10,,,DIVIDENDO,,0.0770625,BIYC39,2024-06-21 00:00:00.000000000,BRBIYCBDR006,BIYC
2024-02-22,2024-03-20,,,DIVIDENDO,,0.080375,BIYC39,2024-04-03 00:00:00.000000000,BRBIYCBDR006,BIYC
2023-08-25,2023-09-26,,,DIVIDENDO,,0.0866875,BIYC39,2023-10-06 00:00:00.000000000,BRBIYCBDR006,BIYC
2023-11-16,2023-12-20,,,DIVIDENDO,,0.105833333,BIYC39,2024-01-03 00:00:00.000000000,BRBIYCBDR006,BIYC
2024-02-22,2024-03-20,,,DIVIDENDO,,0.33373438,BIYE39,2024-04-03 00:00:00.000000000,BRBIYEBDR002,BIYE
2024-05-29,2024-06-10,,,DIVIDENDO,,0.366977439,BIYE39,2024-06-21 00:00:00.000000000,BRBIYEBDR002,BIYE
2023-08-25,2023-09-26,,,DIVIDENDO,,0.382390356,BIYE39,2023-10-06 00:00:00.000000000,BRBIYEBDR002,BIYE
2023-11-16,2023-12-20,,,DIVIDENDO,,0.390530598,BIYE39,2024-01-03 00:00:00.000000000,BRBIYEBDR002,BIYE
2024-02-22,2024-03-20,,,DIVIDENDO,,0.069433784,BIYF39,2024-04-03 00:00:00.000000000,BRBIYFBDR009,BIYF
2024-05-29,2024-06-10,,,DIVIDENDO,,0.073152635,BIYF39,2024-06-21 00:00:00.000000000,BRBIYFBDR009,BIYF
2023-11-16,2023-12-20,,,DIVIDENDO,,0.089368477,BIYF39,2024-01-03 00:00:00.000000000,BRBIYFBDR009,BIYF
2023-08-25,2023-09-26,,,DIVIDENDO,,0.09083203,BIYF39,2023-10-06 00:00:00.000000000,BRBIYFBDR009,BIYF
2024-02-22,2024-03-20,,,DIVIDENDO,,0.033740351,BIYG39,2024-04-03 00:00:00.000000000,BRBIYGBDR007,BIYG
2024-05-29,2024-06-10,,,DIVIDENDO,,0.038427419,BIYG39,2024-06-21 00:00:00.000000000,BRBIYGBDR007,BIYG
2023-11-16,2023-12-20,,,DIVIDENDO,,0.131057292,BIYG39,2024-01-03 00:00:00.000000000,BRBIYGBDR007,BIYG
2023-08-25,2023-09-26,,,DIVIDENDO,,0.151645,BIYG39,2023-10-06 00:00:00.000000000,BRBIYGBDR007,BIYG
2024-02-22,2024-03-20,,,DIVIDENDO,,0.081978723,BIYJ39,2024-04-03 00:00:00.000000000,BRBIYJBDR001,BIYJ
2024-05-29,2024-06-10,,,DIVIDENDO,,0.096664596,BIYJ39,2024-06-21 00:00:00.000000000,BRBIYJBDR001,BIYJ
2023-08-25,2023-09-26,,,DIVIDENDO,,0.10185,BIYJ39,2023-10-06 00:00:00.000000000,BRBIYJBDR001,BIYJ
2023-11-16,2023-12-20,,,DIVIDENDO,,0.1172625,BIYJ39,2024-01-03 00:00:00.000000000,BRBIYJBDR001,BIYJ
2024-02-22,2024-03-20,,,DIVIDENDO,,0.05373868,BIYK39,2024-04-03 00:00:00.000000000,BRBIYKBDR009,BIYK
2024-05-29,2024-06-10,,,DIVIDENDO,,0.08193299,BIYK39,2024-06-21 00:00:00.000000000,BRBIYKBDR009,BIYK
2023-11-16,2023-12-20,,,DIVIDENDO,,0.291373022,BIYK39,2024-01-03 00:00:00.000000000,BRBIYKBDR009,BIYK
2023-08-25,2023-09-26,,,DIVIDENDO,,0.340981165,BIYK39,2023-10-06 00:00:00.000000000,BRBIYKBDR009,BIYK
2024-02-22,2024-03-20,,,DIVIDENDO,,0.130277778,BIYM39,2024-04-03 00:00:00.000000000,BRBIYMBDR005,BIYM
2024-05-29,2024-06-10,,,DIVIDENDO,,0.153106061,BIYM39,2024-06-21 00:00:00.000000000,BRBIYMBDR005,BIYM
2023-11-16,2023-12-20,,,DIVIDENDO,,0.199166667,BIYM39,2024-01-03 00:00:00.000000000,BRBIYMBDR005,BIYM
2023-08-25,2023-09-26,,,DIVIDENDO,,0.209758065,BIYM39,2023-10-06 00:00:00.000000000,BRBIYMBDR005,BIYM
2024-02-22,2024-03-20,,,DIVIDENDO,,0.031375,BIYP39,2024-04-03 00:00:00.000000000,BRBIYPBDR008,BIYP
2024-05-29,2024-06-10,,,DIVIDENDO,,0.0323125,BIYP39,2024-06-21 00:00:00.000000000,BRBIYPBDR008,BIYP
2023-08-25,2023-09-26,,,DIVIDENDO,,0.108955,BIYP39,2023-10-06 00:00:00.000000000,BRBIYPBDR008,BIYP
2023-11-16,2023-12-20,,,DIVIDENDO,,0.13925,BIYP39,2024-01-03 00:00:00.000000000,BRBIYPBDR008,BIYP
2024-01-23,2024-01-31,,,DIVIDENDO,,0.07932801,BIYT39,2024-02-15 00:00:00.000000000,BRBIYTBDR000,BIYT
2023-08-25,2023-09-04,,,DIVIDENDO,,0.080718029,BIYT39,2023-09-14 00:00:00.000000000,BRBIYTBDR000,BIYT
2023-09-27,2023-10-02,,,DIVIDENDO,,0.082188932,BIYT39,2023-10-13 00:00:00.000000000,BRBIYTBDR000,BIYT
2023-10-19,2023-10-31,,,DIVIDENDO,,0.082203368,BIYT39,2023-11-13 00:00:00.000000000,BRBIYTBDR000,BIYT
2023-11-16,2023-12-01,,,DIVIDENDO,,0.082770308,BIYT39,2023-12-13 00:00:00.000000000,BRBIYTBDR000,BIYT
2024-03-25,2024-03-28,,,DIVIDENDO,,0.083198272,BIYT39,2024-04-11 00:00:00.000000000,BRBIYTBDR000,BIYT
2024-02-22,2024-02-29,,,DIVIDENDO,,0.084185461,BIYT39,2024-03-19 00:00:00.000000000,BRBIYTBDR000,BIYT
2023-11-16,2023-12-14,,,DIVIDENDO,,0.092860853,BIYT39,2023-12-27 00:00:00.000000000,BRBIYTBDR000,BIYT
2024-04-25,2024-04-30,,,DIVIDENDO,,0.093221691,BIYT39,2024-05-13 00:00:00.000000000,BRBIYTBDR000,BIYT
2024-05-23,2024-05-31,,,DIVIDENDO,,0.100336737,BIYT39,2024-06-13 00:00:00.000000000,BRBIYTBDR000,BIYT
2024-06-24,2024-06-28,,,DIVIDENDO,,0.105506418,BIYT39,2024-07-12 00:00:00.000000000,BRBIYTBDR000,BIYT
2024-07-22,2024-07-31,,,DIVIDENDO,,0.109681622,BIYT39,2024-08-13 00:00:00.000000000,BRBIYTBDR000,BIYT
2024-02-22,2024-03-20,,,DIVIDENDO,,0.00760125,BIYW39,2024-04-03 00:00:00.000000000,BRBIYWBDR004,BIYW
2024-05-29,2024-06-10,,,DIVIDENDO,,0.008326032,BIYW39,2024-06-21 00:00:00.000000000,BRBIYWBDR004,BIYW
2023-08-25,2023-09-26,,,DIVIDENDO,,0.008753591,BIYW39,2023-10-06 00:00:00.000000000,BRBIYWBDR004,BIYW
2023-11-16,2023-12-20,,,DIVIDENDO,,0.021607233,BIYW39,2024-01-03 00:00:00.000000000,BRBIYWBDR004,BIYW
2024-02-22,2024-03-18,,,DIVIDENDO,,0.0095,BJPI39,2024-03-28 00:00:00.000000000,BRBJPIBDR009,BJPI
2023-08-25,2023-09-19,,,DIVIDENDO,,0.3416,BJPI39,2023-09-28 00:00:00.000000000,BRBJPIBDR009,BJPI
2024-05-29,2024-06-24,,,DIVIDENDO,,0.588,BJPI39,2024-07-03 00:00:00.000000000,BRBJPIBDR009,BJPI
2023-11-16,2023-12-19,,,DIVIDENDO,,0.9115,BJPI39,2024-01-02 00:00:00.000000000,BRBJPIBDR009,BJPI
2023-12-14,2023-12-28,,,DIVIDENDO,,0.008571429,BJQU39,2024-01-12 00:00:00.000000000,BRBJQUBDR002,BJQU
2024-02-22,2024-03-18,,,DIVIDENDO,,0.098289474,BJQU39,2024-03-28 00:00:00.000000000,BRBJQUBDR002,BJQU
2023-08-25,2023-09-19,,,DIVIDENDO,,0.118214286,BJQU39,2023-09-28 00:00:00.000000000,BRBJQUBDR002,BJQU
2023-11-16,2023-12-19,,,DIVIDENDO,,0.157857143,BJQU39,2024-01-02 00:00:00.000000000,BRBJQUBDR002,BJQU
2024-05-29,2024-06-24,,,DIVIDENDO,,0.169976303,BJQU39,2024-07-03 00:00:00.000000000,BRBJQUBDR002,BJQU
2024-05-29,2024-06-26,,,DIVIDENDO,,0.267446809,BKCH39,2024-07-11 00:00:00.000000000,BRBKCHBDR007,BKCH
2023-11-16,2023-12-28,,,DIVIDENDO,,1.468510638,BKCH39,2024-01-12 00:00:00.000000000,BRBKCHBDR007,BKCH
2023-11-16,2023-12-20,,,DIVIDENDO,,0.444540816,BKSA39,2024-01-03 00:00:00.000000000,BRBKSABDR008,BKSA
2024-05-29,2024-06-10,,,DIVIDENDO,,0.559609375,BKSA39,2024-06-21 00:00:00.000000000,BRBKSABDR008,BKSA
2024-05-29,2024-06-10,,,DIVIDENDO,,0.482213062,BKXI39,2024-06-21 00:00:00.000000000,BRBKXIBDR001,BKXI
2023-11-16,2023-12-20,,,DIVIDENDO,,0.757349776,BKXI39,2024-01-03 00:00:00.000000000,BRBKXIBDR001,BKXI
2022-08-22,2022-09-22,,,DIVIDENDO,,0.003977695,BKYY39,2022-10-06 00:00:00.000000000,BRBKYYBDR006,BKYY
2024-05-29,2024-06-26,,,DIVIDENDO,,0.115699099,BLBT39,2024-07-11 00:00:00.000000000,BRBLBTBDR002,BLBT
2023-11-16,2023-12-28,,,DIVIDENDO,,0.147911307,BLBT39,2024-01-12 00:00:00.000000000,BRBLBTBDR002,BLBT
2023-10-19,2023-11-07,,,DIVIDENDO,,0.714569825,BLPA39,2023-11-21 00:00:00.000000000,BRBLPABDR002,BLPA
2024-01-23,2024-02-06,,,DIVIDENDO,,0.732008197,BLPA39,2024-02-21 00:00:00.000000000,BRBLPABDR002,BLPA
2024-04-25,2024-05-06,,,DIVIDENDO,,0.780213178,BLPA39,2024-05-21 00:00:00.000000000,BRBLPABDR002,BLPA
2024-07-22,2024-08-06,,,DIVIDENDO,,0.831664589,BLPA39,2024-08-20 00:00:00.000000000,BRBLPABDR002,BLPA
2023-10-19,2023-11-07,,,DIVIDENDO,,0.492819149,BLPX39,2023-11-21 00:00:00.000000000,BRBLPXBDR004,BLPX
2024-01-23,2024-02-06,,,DIVIDENDO,,0.504861111,BLPX39,2024-02-21 00:00:00.000000000,BRBLPXBDR004,BLPX
2024-04-25,2024-05-06,,,DIVIDENDO,,0.563482414,BLPX39,2024-05-21 00:00:00.000000000,BRBLPXBDR004,BLPX
2024-07-22,2024-08-06,,,DIVIDENDO,,0.600645764,BLPX39,2024-08-20 00:00:00.000000000,BRBLPXBDR004,BLPX
2023-10-19,2023-10-31,,,DIVIDENDO,,0.120403002,BLQD39,2023-11-13 00:00:00.000000000,BRBLQDBDR004,BLQD
2023-08-25,2023-09-04,,,DIVIDENDO,,0.126010492,BLQD39,2023-09-14 00:00:00.000000000,BRBLQDBDR004,BLQD
2023-11-16,2023-12-14,,,DIVIDENDO,,0.12913655,BLQD39,2023-12-27 00:00:00.000000000,BRBLQDBDR004,BLQD
2024-01-23,2024-01-31,,,DIVIDENDO,,0.130900112,BLQD39,2024-02-15 00:00:00.000000000,BRBLQDBDR004,BLQD
2023-11-16,2023-12-01,,,DIVIDENDO,,0.131951091,BLQD39,2023-12-13 00:00:00.000000000,BRBLQDBDR004,BLQD
2024-02-22,2024-02-29,,,DIVIDENDO,,0.132313909,BLQD39,2024-03-13 00:00:00.000000000,BRBLQDBDR004,BLQD
2024-06-24,2024-06-28,,,DIVIDENDO,,0.137151226,BLQD39,2024-07-12 00:00:00.000000000,BRBLQDBDR004,BLQD
2023-09-27,2023-10-02,,,DIVIDENDO,,0.137253748,BLQD39,2023-10-13 00:00:00.000000000,BRBLQDBDR004,BLQD
2024-03-25,2024-03-28,,,DIVIDENDO,,0.139115217,BLQD39,2024-04-11 00:00:00.000000000,BRBLQDBDR004,BLQD
2024-04-25,2024-04-30,,,DIVIDENDO,,0.142828339,BLQD39,2024-05-13 00:00:00.000000000,BRBLQDBDR004,BLQD
2024-05-23,2024-05-31,,,DIVIDENDO,,0.146822746,BLQD39,2024-06-13 00:00:00.000000000,BRBLQDBDR004,BLQD
2024-07-22,2024-07-31,,,DIVIDENDO,,0.148885321,BLQD39,2024-08-13 00:00:00.000000000,BRBLQDBDR004,BLQD
2023-09-27,2023-10-02,,,DIVIDENDO,,0.052828947,BLTP39,2023-10-13 00:00:00.000000000,BRBLTPBDR002,BLTP
2024-07-22,2024-07-31,,,DIVIDENDO,,0.057349138,BLTP39,2024-08-13 00:00:00.000000000,BRBLTPBDR002,BLTP
2023-11-16,2023-12-01,,,DIVIDENDO,,0.070375,BLTP39,2023-12-13 00:00:00.000000000,BRBLTPBDR002,BLTP
2023-08-25,2023-09-04,,,DIVIDENDO,,0.1112875,BLTP39,2023-09-14 00:00:00.000000000,BRBLTPBDR002,BLTP
