data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
2024-03-25,2024-03-28,,,DIVIDENDO,,0.219249,BZRO39,2024-04-11 00:00:00.000000000,BRBZROBDR009,BZRO
2024-06-24,2024-06-28,,,DIVIDENDO,,0.238564,BZRO39,2024-07-12 00:00:00.000000000,BRBZROBDR009,BZRO
2017-03-22,2017-03-22,,ON,DIVIDENDO,103.58,2.464041,CALI3,,,CALI
2018-04-23,2018-04-23,,ON,DIVIDENDO,101.12,2.938286,CALI3,,,CALI
2015-03-31,2015-03-31,,ON,DIVIDENDO,118.22,5.323438,CALI3,,,CALI
2016-03-22,2016-03-22,,ON,DIVIDENDO,112.89,9.309508,CALI3,,,CALI
2015-03-31,2015-03-31,,PN,DIVIDENDO,242.21,5.323438,CALI4,,,CALI
2016-03-22,2016-03-22,,PN,DIVIDENDO,236.88,9.309508,CALI4,,,CALI
2024-08-06,2024-08-12,,,DIVIDENDO,,0.15,CAMB3,2024-08-28 00:00:00.000000000,BRCAMBACNOR4,CAMB
2024-08-06,2024-08-12,,,JRS CAP PROPRIO,,0.083637,CAMB3,2024-09-27 00:00:00.000000000,BRCAMBACNOR4,CAMB
2016-04-15,2016-04-15,,ON,DIVIDENDO,4.08,0.003196,CASN3,,,CASN
2012-03-19,2012-03-19,,ON,DIVIDENDO,3.95,0.003238,CASN3,,,CASN
2024-04-29,2024-04-29,,ON,DIVIDENDO,9.61,0.011092,CASN3,2024-08-14 00:00:00.000000000,BRCASNACNOR6,CASN
2015-04-15,2015-04-15,,ON,DIVIDENDO,4.1,0.022398,CASN3,,,CASN
2021-04-26,2021-04-26,,ON,DIVIDENDO,14.34,0.037162,CASN3,,,CASN
2020-06-18,2020-06-18,,ON,DIVIDENDO,15.9,0.04132,CASN3,2020-12-31 00:00:00.000000000,,CASN
2012-03-19,2012-03-19,,PN,DIVIDENDO,4.45,0.003562,CASN4,,,CASN
2024-04-29,2024-04-29,,PN,DIVIDENDO,6.61,0.012086,CASN4,2024-08-14 00:00:00.000000000,BRCASNACNPR3,CASN
2014-04-30,2014-04-30,,PN,DIVIDENDO,9.99,0.01558,CASN4,,,CASN
2023-04-28,2023-04-28,,PN,DIVIDENDO,7.16,0.024036,CASN4,2023-12-20 00:00:00.000000000,,CASN
2015-04-15,2015-04-15,,PN,DIVIDENDO,9.97,0.024638,CASN4,,,CASN
2022-04-27,2022-04-27,,PN,DIVIDENDO,7.71,0.038323,CASN4,2022-12-28 00:00:00.000000000,,CASN
2021-04-26,2021-04-26,,PN,DIVIDENDO,8.37,0.04085,CASN4,2021-12-30 00:00:00.000000000,,CASN
2021-04-08,2021-04-08,,PNA,DIVIDENDO,44.17,0.085436,CEEB5,,,CEEB
2024-04-15,2024-04-15,,PNA,DIVIDENDO,36.62,1.560456,CEEB5,1816-03-29 05:56:08.066277376,BRCEEBACNPA6,CEEB
2019-02-14,2019-02-19,,PNA,DIVIDENDO,22.42,1.849222,CEEB5,2019-02-27 00:00:00.000000000,,CEEB
2011-04-27,2011-04-27,,PNA,DIVIDENDO,39.85,2.416674,CEEB5,,,CEEB
2010-03-31,2010-03-31,,PNA,JRS CAP PROPRIO,29.32,0.137644,CEEB5,,,CEEB
2022-03-30,2022-04-04,,PNA,JRS CAP PROPRIO,36.61,0.358113,CEEB5,2022-08-16 00:00:00.000000000,,CEEB
2021-12-16,2022-01-05,,PNA,JRS CAP PROPRIO,37.05,0.519225,CEEB5,,,CEEB
2023-04-28,2023-04-28,,ON,DIVIDENDO,88.32,0.280546,CEGR3,,,CEGR
2023-04-28,2023-04-28,,ON,DIVIDENDO,88.32,0.509451,CEGR3,2023-12-15 00:00:00.000000000,,CEGR
2022-12-12,2022-12-12,,ON,JRS CAP PROPRIO,88.55,0.265137,CEGR3,2023-07-27 00:00:00.000000000,,CEGR
2017-04-10,2017-04-10,,ON,DIVIDENDO,22.51,7.4e-05,CEPE3,,,CEPE
2016-04-26,2016-04-26,,ON,DIVIDENDO,23.17,0.016583,CEPE3,,,CEPE
2015-04-23,2015-04-23,,ON,DIVIDENDO,23.46,0.110443,CEPE3,2015-05-13 00:00:00.000000000,,CEPE
2017-08-10,2017-08-10,,ON,DIVIDENDO,22.51,0.312165,CEPE3,,,CEPE
2022-04-19,2022-04-19,,ON,DIVIDENDO,124.81,0.330361,CEPE3,2022-05-05 00:00:00.000000000,BRCEPEACNOR3,CEPE
2019-04-15,2019-04-15,,ON,DIVIDENDO,20.77,0.606219,CEPE3,,,CEPE
2016-04-26,2016-04-26,,ON,DIVIDENDO,23.17,0.652266,CEPE3,,,CEPE
2011-04-26,2011-04-26,,ON,DIVIDENDO,15.54,0.674247,CEPE3,,,CEPE
2012-04-18,2012-04-18,,ON,DIVIDENDO,19.62,0.777253,CEPE3,,,CEPE
2020-07-30,2020-07-30,,ON,DIVIDENDO,19.09,1.003463,CEPE3,,,CEPE
2021-04-08,2021-04-08,,ON,DIVIDENDO,127.13,1.465631,CEPE3,,,CEPE
2010-03-29,2010-03-29,,ON,DIVIDENDO,19.7,1.50201,CEPE3,,,CEPE
2010-09-30,2010-09-30,,ON,DIVIDENDO,17.63,1.52226,CEPE3,,,CEPE
2009-09-30,2009-09-30,,ON,DIVIDENDO,22.1,1.855352,CEPE3,,,CEPE
2009-03-24,2009-03-25,,ON,DIVIDENDO,24.71,2.080236,CEPE3,,,CEPE
2022-04-19,2022-04-19,,ON,DIVIDENDO,124.81,3.418601,CEPE3,2022-05-05 00:00:00.000000000,BRCEPEACNOR3,CEPE
2015-06-19,2015-06-19,,ON,JRS CAP PROPRIO,23.35,0.200839,CEPE3,,,CEPE
2009-09-30,2009-09-30,,ON,JRS CAP PROPRIO,22.1,0.267786,CEPE3,,,CEPE
2009-12-18,2009-12-18,,ON,JRS CAP PROPRIO,19.97,0.269124,CEPE3,,,CEPE
2010-04-01,2010-04-01,,ON,JRS CAP PROPRIO,18.2,0.282567,CEPE3,,,CEPE
2010-12-30,2010-12-30,,ON,JRS CAP PROPRIO,15.83,0.283772,CEPE3,,,CEPE
2010-06-30,2010-06-30,,ON,JRS CAP PROPRIO,17.92,0.283853,CEPE3,,,CEPE
2010-09-30,2010-09-30,,ON,JRS CAP PROPRIO,17.63,0.284897,CEPE3,,,CEPE
2011-12-29,2011-12-29,,ON,JRS CAP PROPRIO,19.92,0.300067,CEPE3,,,CEPE
2011-09-30,2011-09-30,,ON,JRS CAP PROPRIO,20.22,0.300094,CEPE3,,,CEPE
2011-03-31,2011-03-31,,ON,JRS CAP PROPRIO,15.54,0.300094,CEPE3,,,CEPE
2011-06-30,2011-06-30,,ON,JRS CAP PROPRIO,14.87,0.300094,CEPE3,,,CEPE
2021-06-30,2021-07-05,,ON,JRS CAP PROPRIO,125.67,0.48267,CEPE3,2021-08-26 00:00:00.000000000,,CEPE
2021-12-16,2022-01-05,,ON,JRS CAP PROPRIO,125.26,0.528796,CEPE3,2022-04-12 00:00:00.000000000,BRCEPEACNOR3,CEPE
2009-06-29,2009-06-29,,ON,JRS CAP PROPRIO,22.63,0.535571,CEPE3,,,CEPE
2019-06-28,2019-07-03,,ON,JRS CAP PROPRIO,20.16,0.629296,CEPE3,,,CEPE
2019-12-13,2020-01-06,,ON,JRS CAP PROPRIO,19.63,0.630863,CEPE3,,,CEPE
2018-06-28,2018-07-03,,ON,JRS CAP PROPRIO,21.34,0.672222,CEPE3,2018-08-01 00:00:00.000000000,,CEPE
2017-12-21,2017-12-21,,ON,JRS CAP PROPRIO,22.19,1.004196,CEPE3,,,CEPE
2014-12-30,2014-12-30,,ON,JRS CAP PROPRIO,24.32,1.020116,CEPE3,,,CEPE
2015-04-23,2015-04-23,,PNB,DIVIDENDO,17.05,0.121487,CEPE6,,,CEPE
2015-06-19,2015-06-19,,PNB,JRS CAP PROPRIO,16.93,0.220923,CEPE6,,,CEPE
2010-04-01,2010-04-01,,PNB,JRS CAP PROPRIO,44.84,0.310824,CEPE6,,,CEPE
2014-04-25,2014-04-29,2014-04-29,ON,DIVIDENDO,22.8,1.36345,CESP3,,,CESP
2015-04-27,2015-04-29,2015-04-29,ON,DIVIDENDO,23.0,2.441882,CESP3,,,CESP
2014-04-25,2014-04-29,2014-04-29,PNB,DIVIDENDO,28.65,1.36345,CESP6,,,CESP
2015-04-27,2015-04-29,2015-04-29,PNB,DIVIDENDO,24.05,2.441882,CESP6,,,CESP
2009-04-23,2009-04-23,2009-04-23,ON,DIVIDENDO,29.56,0.40845,CGAS3,2009-04-23 00:00:00.000000000,,CGAS
2011-04-28,2011-04-28,2011-04-28,ON,DIVIDENDO,43.3,1.06197,CGAS3,2011-04-28 00:00:00.000000000,,CGAS
2024-08-08,2024-08-13,,,DIVIDENDO,,5.909014,CGAS3,2024-08-30 00:00:00.000000000,BRCGASACNOR0,CGAS
2009-04-23,2009-04-23,2009-04-23,PNA,DIVIDENDO,32.96,0.449295,CGAS5,2009-04-23 00:00:00.000000000,,CGAS
2011-04-28,2011-04-28,2011-04-28,PNA,DIVIDENDO,45.59,1.168167,CGAS5,2011-04-28 00:00:00.000000000,,CGAS
2024-08-08,2024-08-13,,,DIVIDENDO,,6.499916,CGAS5,2024-08-30 00:00:00.000000000,BRCGASACNPA3,CGAS
2024-04-30,2024-04-30,2024-04-29,ON,DIVIDENDO,67.3,0.01533,CLSC3,2024-12-27 00:00:00.000000000,BRCLSCACNOR6,CLSC
2015-04-30,2015-04-30,,ON,DIVIDENDO,39.81,1.788585,CLSC3,2015-12-30 00:00:00.000000000,,CLSC
2015-04-30,2015-04-30,,ON,DIVIDENDO,39.81,1.788585,CLSC3,2015-06-30 00:00:00.000000000,,CLSC
2022-03-24,2022-03-30,2022-03-24,ON,JRS CAP PROPRIO,58.51,0.42447,CLSC3,2023-06-28 00:00:00.000000000,,CLSC
2022-09-22,2022-09-30,2022-09-30,ON,JRS CAP PROPRIO,49.95,0.513814,CLSC3,2023-06-28 00:00:00.000000000,,CLSC
2023-09-21,2023-09-29,2023-09-25,ON,JRS CAP PROPRIO,61.17,0.596323,CLSC3,2024-12-27 00:00:00.000000000,BRCLSCACNOR6,CLSC
2019-12-12,2019-12-30,2019-12-19,ON,JRS CAP PROPRIO,47.99,0.634088,CLSC3,2020-06-29 00:00:00.000000000,,CLSC
2023-12-14,2023-12-22,2023-12-21,ON,JRS CAP PROPRIO,66.0,1.085482,CLSC3,2024-12-27 00:00:00.000000000,BRCLSCACNOR6,CLSC
2024-04-30,2024-04-30,2024-04-30,PN,DIVIDENDO,69.68,0.016863,CLSC4,2024-12-27 00:00:00.000000000,BRCLSCACNPR3,CLSC
2018-04-30,2018-04-30,2018-04-30,PN,DIVIDENDO,29.89,0.254953,CLSC4,2018-06-29 00:00:00.000000000,,CLSC
2022-03-24,2022-03-30,2022-03-30,PN,JRS CAP PROPRIO,62.01,0.466917,CLSC4,2023-06-28 00:00:00.000000000,,CLSC
2022-06-15,2022-06-30,2022-06-30,PN,JRS CAP PROPRIO,58.35,0.563743,CLSC4,2023-06-28 00:00:00.000000000,,CLSC
2023-09-21,2023-09-29,2023-09-29,PN,JRS CAP PROPRIO,65.85,0.655955,CLSC4,2024-12-27 00:00:00.000000000,BRCLSCACNPR3,CLSC
2023-12-14,2023-12-22,2023-12-22,PN,JRS CAP PROPRIO,66.66,1.19403,CLSC4,2024-12-27 00:00:00.000000000,BRCLSCACNPR3,CLSC
2010-04-30,2010-04-30,,PNA,DIVIDENDO,41.61,0.976201,CLSC5,,,CLSC
2024-04-29,2024-04-29,2024-04-29,ON,DIVIDENDO,14.72,0.121134,CMIG3,1816-03-29 05:56:08.066277376,BRCMIGACNOR6,CMIG
2021-04-30,2021-04-30,2021-04-30,ON,DIVIDENDO,16.89,0.305848,CMIG3,2021-06-30 00:00:00.000000000,,CMIG
2024-08-13,2024-08-23,,,DIVIDENDO,,0.49636,CMIG3,2024-08-30 00:00:00.000000000,BRCMIGACNOR6,CMIG
2020-09-22,2020-09-25,2020-09-25,ON,JRS CAP PROPRIO,11.01,0.039521,CMIG3,2021-06-30 00:00:00.000000000,,CMIG
2023-09-20,2023-09-25,2023-09-25,ON,JRS CAP PROPRIO,19.79,0.094971,CMIG3,2024-06-28 00:00:00.000000000,BRCMIGACNOR6,CMIG
2023-03-22,2023-03-27,2023-03-27,ON,JRS CAP PROPRIO,16.07,0.096392,CMIG3,2024-06-30 00:00:00.000000000,,CMIG
2022-09-20,2022-09-23,2022-09-23,ON,JRS CAP PROPRIO,17.96,0.10714,CMIG3,2023-06-30 00:00:00.000000000,,CMIG
2021-12-10,2021-12-21,2021-12-21,ON,JRS CAP PROPRIO,18.34,0.282175,CMIG3,2022-06-30 00:00:00.000000000,,CMIG
2023-12-14,2023-12-21,2023-12-21,ON,JRS CAP PROPRIO,15.39,0.30051,CMIG3,2024-06-28 00:00:00.000000000,BRCMIGACNOR6,CMIG
2024-04-29,2024-04-29,2024-04-29,PN,DIVIDENDO,12.69,0.121134,CMIG4,1816-03-29 05:56:08.066277376,BRCMIGACNPR3,CMIG
2021-04-30,2021-04-30,2021-04-30,PN,DIVIDENDO,13.84,0.305848,CMIG4,2021-06-30 00:00:00.000000000,,CMIG
2024-08-13,2024-08-23,,,DIVIDENDO,,0.49636,CMIG4,2024-08-30 00:00:00.000000000,BRCMIGACNPR3,CMIG
2020-09-22,2020-09-25,2020-09-25,PN,JRS CAP PROPRIO,10.54,0.039521,CMIG4,2021-06-30 00:00:00.000000000,,CMIG
2022-06-15,2022-06-24,2022-06-24,PN,JRS CAP PROPRIO,10.62,0.080208,CMIG4,2023-06-30 00:00:00.000000000,,CMIG
2023-09-20,2023-09-25,2023-09-25,PN,JRS CAP PROPRIO,12.94,0.094971,CMIG4,2024-06-28 00:00:00.000000000,BRCMIGACNPR3,CMIG
2023-03-22,2023-03-27,2023-03-27,PN,JRS CAP PROPRIO,10.89,0.096392,CMIG4,2024-06-30 00:00:00.000000000,,CMIG
2022-09-20,2022-09-23,2022-09-23,PN,JRS CAP PROPRIO,11.84,0.10714,CMIG4,2023-06-30 00:00:00.000000000,,CMIG
2022-12-22,2022-12-27,2022-12-27,PN,JRS CAP PROPRIO,10.95,0.117134,CMIG4,2023-06-30 00:00:00.000000000,,CMIG
2021-12-10,2021-12-21,2021-12-21,PN,JRS CAP PROPRIO,13.81,0.282175,CMIG4,2022-06-30 00:00:00.000000000,,CMIG
2023-12-14,2023-12-21,2023-12-21,PN,JRS CAP PROPRIO,11.49,0.30051,CMIG4,2024-06-28 00:00:00.000000000,BRCMIGACNPR3,CMIG
2012-02-15,2012-02-15,,ON,DIVIDENDO,6.92,0.0139,CNFB3,,,CNFB
2009-04-15,2009-04-15,,ON,DIVIDENDO,6.49,0.21806,CNFB3,,,CNFB
2010-04-29,2010-04-29,,ON,JRS CAP PROPRIO,6.07,0.031884,CNFB3,,,CNFB
2010-08-03,2010-08-03,,ON,JRS CAP PROPRIO,6.04,0.032018,CNFB3,,,CNFB
2011-05-03,2011-05-03,,ON,JRS CAP PROPRIO,7.94,0.0392,CNFB3,,,CNFB
2009-08-04,2009-08-04,,ON,JRS CAP PROPRIO,5.54,0.04254,CNFB3,,,CNFB
2009-04-27,2009-04-27,,ON,JRS CAP PROPRIO,5.59,0.04387,CNFB3,,,CNFB
2022-06-28,2022-07-01,,ON,JRS CAP PROPRIO,58.73,1.220212,COCE3,2022-12-01 00:00:00.000000000,,COCE
2022-04-12,2022-04-12,,PNB,DIVIDENDO,15.78,0.183788,COCE6,,,COCE
2023-04-25,2023-04-25,,PNB,DIVIDENDO,14.1,0.307952,COCE6,,,COCE
2015-04-27,2015-04-27,,PNB,DIVIDENDO,27.71,0.537018,COCE6,,,COCE
2016-04-27,2016-04-27,,PNB,DIVIDENDO,27.18,0.926047,COCE6,,,COCE
2024-04-30,2024-04-30,,PNB,DIVIDENDO,13.8,0.964574,COCE6,2024-12-31 00:00:00.000000000,BRCOCEACNPB1,COCE
2014-04-16,2014-04-16,,PNB,DIVIDENDO,28.7,0.986818,COCE6,,,COCE
2018-04-26,2018-04-26,,PNB,DIVIDENDO,24.26,1.091632,COCE6,,,COCE
2019-04-29,2019-04-29,,PNB,DIVIDENDO,23.17,1.870151,COCE6,,,COCE
2017-04-25,2017-04-25,,PNB,DIVIDENDO,26.25,1.992163,COCE6,,,COCE
2021-04-26,2021-04-26,,PNB,DIVIDENDO,19.17,2.11369,COCE6,,,COCE
2020-04-28,2020-04-28,,PNB,DIVIDENDO,21.3,2.123713,COCE6,,,COCE
2013-04-29,2013-04-29,,PNB,DIVIDENDO,31.45,2.748625,COCE6,,,COCE
2011-04-29,2011-04-29,,PNB,DIVIDENDO,24.26,4.272593,COCE6,,,COCE
2022-10-07,2022-10-13,,PNB,JRS CAP PROPRIO,14.56,0.539462,COCE6,2022-12-01 00:00:00.000000000,BRCOCEACNPB1,COCE
2022-06-28,2022-07-01,,PNB,JRS CAP PROPRIO,15.6,1.220212,COCE6,,,COCE
2021-10-25,2021-10-29,,PNB,JRS CAP PROPRIO,17.06,1.502788,COCE6,,,COCE
2009-06-24,2009-06-25,,ON,DIVIDENDO,0.0,0.056499,COGN3,,,COGN
2009-04-03,2009-04-03,,ON,DIVIDENDO,0.0,0.060706,COGN3,,,COGN
2013-04-26,2013-04-26,,PN,DIVIDENDO,203.86,6.148,CORR4,,,CORR
2014-04-29,2014-04-29,,PN,DIVIDENDO,197.71,6.148,CORR4,2014-06-30 00:00:00.000000000,,CORR
2015-04-27,2015-04-27,,PN,DIVIDENDO,191.56,6.148,CORR4,2015-06-30 00:00:00.000000000,,CORR
2023-04-18,2023-04-18,,PN,DIVIDENDO,75.85,74.866878,CORR4,2023-06-30 00:00:00.000000000,,CORR
2023-09-20,2023-09-29,2023-09-29,UNT,JRS CAP PROPRIO,44.49,0.858706,CPLE11,2024-06-28 00:00:00.000000000,BRCPLECDAM13,CPLE
2023-09-20,2023-09-29,2023-09-29,ON,JRS CAP PROPRIO,8.41,0.15902,CPLE3,2024-06-28 00:00:00.000000000,BRCPLEACNOR8,CPLE
2021-03-17,2021-03-31,,PNA,DIVIDENDO,5.54,0.047321,CPLE5,,,CPLE
2010-04-27,2010-04-27,,PNA,DIVIDENDO,26.46,0.12713,CPLE5,,,CPLE
2021-04-29,2021-04-29,,PNA,DIVIDENDO,4.97,0.143841,CPLE5,2021-08-11 00:00:00.000000000,,CPLE
2021-03-17,2021-03-31,,PNA,DIVIDENDO,5.54,0.4799,CPLE5,2021-04-30 00:00:00.000000000,,CPLE
2014-04-24,2014-04-24,,PNA,DIVIDENDO,28.75,1.27708,CPLE5,,,CPLE
2021-03-17,2021-03-31,,PNA,JRS CAP PROPRIO,5.54,0.051519,CPLE5,2021-08-11 00:00:00.000000000,,CPLE
2023-09-20,2023-09-29,2023-09-29,PNA,JRS CAP PROPRIO,24.01,0.174922,CPLE5,2024-06-28 00:00:00.000000000,BRCPLEACNPA1,CPLE
2010-08-17,2010-08-20,,PNA,JRS CAP PROPRIO,25.48,0.32638,CPLE5,,,CPLE
2010-04-27,2010-04-27,,PNA,JRS CAP PROPRIO,26.46,0.85756,CPLE5,,,CPLE
2012-12-19,2013-01-02,,PNA,JRS CAP PROPRIO,37.48,2.52507,CPLE5,,,CPLE
2017-04-28,2017-04-28,,PNA,JRS CAP PROPRIO,32.79,2.8905,CPLE5,,,CPLE
2017-12-13,2017-12-28,,PNA,JRS CAP PROPRIO,30.33,2.8905,CPLE5,,,CPLE
2020-12-09,2020-12-28,,PNA,JRS CAP PROPRIO,58.12,3.100156,CPLE5,2021-08-11 00:00:00.000000000,,CPLE
2019-12-05,2019-12-23,,PNA,JRS CAP PROPRIO,25.05,3.94657,CPLE5,,,CPLE
2023-09-20,2023-09-29,2023-09-29,PNB,JRS CAP PROPRIO,8.96,0.174922,CPLE6,2024-06-28 00:00:00.000000000,BRCPLEACNPB9,CPLE
2019-07-24,2019-08-21,2019-08-21,ON,JRS CAP PROPRIO,23.07,0.118443,CRFB3,2019-09-27 00:00:00.000000000,,CRFB
2013-12-18,2013-12-18,,ON,DIVIDENDO,0.17,0.004159,CRPG3,,,CRPG
2013-04-30,2013-04-30,,ON,DIVIDENDO,0.17,0.0048,CRPG3,,,CRPG
2023-04-26,2023-05-10,,ON,DIVIDENDO,50.84,0.878025,CRPG3,,,CRPG
2024-08-22,2024-08-27,,,DIVIDENDO,,0.16459,CSED3,2024-09-03 00:00:00.000000000,BRCSEDACNOR9,CSED
2009-03-27,2009-03-31,2009-03-31,ON,JRS CAP PROPRIO,19.42,0.339283,CSMG3,2009-03-31 00:00:00.000000000,,CSMG
2023-04-28,2023-04-28,2023-04-28,ON,DIVIDENDO,14.21,0.631067,CSNA3,2023-05-17 00:00:00.000000000,,CSNA
2017-03-14,2017-03-14,,PNA,DIVIDENDO,14.04,0.001896,CSRN5,2017-03-23 00:00:00.000000000,,CSRN
2022-04-13,2022-04-13,,PNA,DIVIDENDO,18.87,0.050453,CSRN5,2022-08-16 00:00:00.000000000,,CSRN
2015-06-19,2015-06-19,,PNA,DIVIDENDO,7.41,0.065352,CSRN5,,,CSRN
2016-09-01,2016-09-06,,PNA,DIVIDENDO,10.55,0.214083,CSRN5,,,CSRN
2014-08-22,2014-08-22,,PNA,DIVIDENDO,8.68,0.341641,CSRN5,,,CSRN
